id,title,company,location,country,city,category,category_tag,contract_type,contract_time,salary_min,salary_max,salary_is_predicted,created,posting_year,posting_month,description,redirect_url,skill_extraction_text,extracted_skills,skill_count
5878496461,Junior Data Analyst,Norton Rose Fulbright LLP,"London, UK",UK,London,HR & Recruitment Jobs,hr-jobs,contract,part_time,32097.35,32097.35,1,2026-09-10 14:39:45+00:00,2026,2026-09,"Practice Group / Department: On Leave Job Description Norton Rose Fulbright is a global law firm with more than 3,000 lawyers advising clients across locations in the United States, Europe, Canada, Latin America, Asia, Australia, Africa and the Middle East. We provide a full scope of legal services to the world’s preeminent corporations and financial institutions. Our vision is to be a world class business, profitable, ambitious, cooperative and considerate, supporting our clients and people th…",https://www.adzuna.co.uk/jobs/land/ad/5878496461?se=PO8C13Wv8RGeX5IuMnKGeQ&utm_medium=api&utm_source=5ec7ac9c&v=982E96751E35D261D82D4E2A213EC65EAC431AA0,"Junior Data Analyst. Practice Group / Department: On Leave Job Description Norton Rose Fulbright is a global law firm with more than 3,000 lawyers advising clients across locations in the United States, Europe, Canada, Latin America, Asia, Australia, Africa and the Middle East. We provide a full scope of legal services to the world’s preeminent corporations and financial institutions. Our vision is to be a world class business, profitable, ambitious, cooperative and considerate, supporting our clients and people th…",[],0
5814626133,Senior Data Analyst,Develop,"West London, London",UK,West London,IT Jobs,it-jobs,permanent,unknown,70000.0,70000.0,0,2026-07-25 00:46:32+00:00,2026,2026-07,"Senior Data Analyst / Senior Power BI Developer Permanent Location: London Based, up to once a week onsite Salary: Up to £70,000 Our client, a fast-growing tech scale-up in the life sciences and clinical research space, is hiring a Senior Data Analyst with deep Power BI expertise to own their enterprise Power BI reporting landscape. What You'll Be Doing Design and maintain enterprise Power BI solutions: semantic models, reports, dashboards Build scalable data models (star schema, Kimball method…",https://www.adzuna.co.uk/jobs/details/5814626133?utm_medium=api&utm_source=5ec7ac9c,"Senior Data Analyst. Senior Data Analyst / Senior Power BI Developer Permanent Location: London Based, up to once a week onsite Salary: Up to £70,000 Our client, a fast-growing tech scale-up in the life sciences and clinical research space, is hiring a Senior Data Analyst with deep Power BI expertise to own their enterprise Power BI reporting landscape. What You'll Be Doing Design and maintain enterprise Power BI solutions: semantic models, reports, dashboards Build scalable data models (star schema, Kimball method…","['bi', 'power bi']",2
5857189288,Business Data Analyst,Robert Half,"London, UK",UK,London,IT Jobs,it-jobs,contract,full_time,53565.6,53565.6,1,2026-08-26 17:52:01+00:00,2026,2026-08,"Robert Half Technology are assisting a leading independent business telecoms and cloud communications provider to recruit a Business Data Analyst on a contract basis. Remote working with occasional travel to site. ASAP start - 8-month minimum contract. Role The Business Data Analyst will gather and translate business and reporting requirements into data governance and technical data requirements within a GCP data environment. Define, document and map KPIs, metrics and critical data elements acr…",https://www.adzuna.co.uk/jobs/land/ad/5857189288?se=PO8C13Wv8RGeX5IuMnKGeQ&utm_medium=api&utm_source=5ec7ac9c&v=3CA3C599FB6656CEC6E4061339C585670A8D3ED3,"Business Data Analyst. Robert Half Technology are assisting a leading independent business telecoms and cloud communications provider to recruit a Business Data Analyst on a contract basis. Remote working with occasional travel to site. ASAP start - 8-month minimum contract. Role The Business Data Analyst will gather and translate business and reporting requirements into data governance and technical data requirements within a GCP data environment. Define, document and map KPIs, metrics and critical data elements acr…",['gcp'],1
5865190428,Trainee Data Analyst,Ad Warrior Ltd,"Hackney, East London",UK,Hackney,IT Jobs,it-jobs,unknown,unknown,35000.0,80000.0,0,2026-09-01 20:00:06+00:00,2026,2026-09,"Trainee Data Analyst Salary: £30,000 – £80,000 per annum Job Guarantee Complete the programme and get a job or get your course fees back. Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at your own pace and become…",https://www.adzuna.co.uk/jobs/details/5865190428?utm_medium=api&utm_source=5ec7ac9c,"Trainee Data Analyst. Trainee Data Analyst Salary: £30,000 – £80,000 per annum Job Guarantee Complete the programme and get a job or get your course fees back. Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at your own pace and become…",['data analysis'],1
5836362627,Junior Data Analyst,Morson Edge,"London, UK",UK,London,IT Jobs,it-jobs,unknown,unknown,30000.0,30000.0,0,2026-08-11 05:21:01+00:00,2026,2026-08,"Junior Data Analyst Central London | Hybrid (3 days in the office) | £30,000 depending on experience An exciting opportunity has arisen for a Junior Data Analyst to join a specialist data and market intelligence business operating within the global gambling and financial markets. The business provides highly valuable data, research and analysis to a range of leading organisations and is currently investing heavily in its technology, data infrastructure and AI capabilities. This is an excellent …",https://www.adzuna.co.uk/jobs/details/5836362627?utm_medium=api&utm_source=5ec7ac9c,"Junior Data Analyst. Junior Data Analyst Central London | Hybrid (3 days in the office) | £30,000 depending on experience An exciting opportunity has arisen for a Junior Data Analyst to join a specialist data and market intelligence business operating within the global gambling and financial markets. The business provides highly valuable data, research and analysis to a range of leading organisations and is currently investing heavily in its technology, data infrastructure and AI capabilities. This is an excellent …",[],0
5859795949,Data Analyst - Heathrow,Datatech,"London, UK",UK,London,IT Jobs,it-jobs,unknown,full_time,46884.24,46884.24,1,2026-08-28 16:38:22+00:00,2026,2026-08,"Data Analyst - Advanced Analytics Middlesex / Hybrid - 3 days per week in the office £40,000 - £60,000  excellent benefits, depending on experience Ref: J13172 Join a high-performing analytics team and make an impact at scale. If you're an ambitious Data Analyst looking for more than just another reporting role, this could be an opportunity worth exploring. Our client is a highly successful, globally recognised organisation with an established reputation in its sector and a genuinely exciting d…",https://www.adzuna.co.uk/jobs/details/5859795949?utm_medium=api&utm_source=5ec7ac9c,"Data Analyst - Heathrow. Data Analyst - Advanced Analytics Middlesex / Hybrid - 3 days per week in the office £40,000 - £60,000  excellent benefits, depending on experience Ref: J13172 Join a high-performing analytics team and make an impact at scale. If you're an ambitious Data Analyst looking for more than just another reporting role, this could be an opportunity worth exploring. Our client is a highly successful, globally recognised organisation with an established reputation in its sector and a genuinely exciting d…",[],0
5859795918,Data Analyst - Newcastle,Datatech,"London, UK",UK,London,IT Jobs,it-jobs,unknown,full_time,49728.57,49728.57,1,2026-08-28 16:38:22+00:00,2026,2026-08,"Data Analyst - Advanced Analytics Newcastle / Hybrid - 3 days per week in the office £40,000 - £60,000  excellent benefits, depending on experience Ref: J13173 Join a high-performing analytics team and make an impact at scale. If you're an ambitious Data Analyst looking for more than just another reporting role, this could be an opportunity worth exploring. Our client is a highly successful, globally recognised organisation with an established reputation in its sector and a genuinely exciting d…",https://www.adzuna.co.uk/jobs/details/5859795918?utm_medium=api&utm_source=5ec7ac9c,"Data Analyst - Newcastle. Data Analyst - Advanced Analytics Newcastle / Hybrid - 3 days per week in the office £40,000 - £60,000  excellent benefits, depending on experience Ref: J13173 Join a high-performing analytics team and make an impact at scale. If you're an ambitious Data Analyst looking for more than just another reporting role, this could be an opportunity worth exploring. Our client is a highly successful, globally recognised organisation with an established reputation in its sector and a genuinely exciting d…",[],0
5852095064,Commercial Data Analyst,We Are Fr Group,"London, UK",UK,London,IT Jobs,it-jobs,contract,unknown,55000.0,55000.0,0,2026-08-22 05:32:34+00:00,2026,2026-08,"Commercial Data Analyst £45,000 – £55,000 | London | Hybrid, minimum 3 days per week Are you a Data Analyst who wants to get closer to the decisions your work actually influences? We're partnering with an ambitious, high-growth luxury fashion and eCommerce group that is investing heavily in the next stage of its growth. At the heart of the business is a membership-led digital platform with a growing customer base, rich behavioural data and significant plans across the wider group. As the portfo…",https://www.adzuna.co.uk/jobs/details/5852095064?utm_medium=api&utm_source=5ec7ac9c,"Commercial Data Analyst. Commercial Data Analyst £45,000 – £55,000 | London | Hybrid, minimum 3 days per week Are you a Data Analyst who wants to get closer to the decisions your work actually influences? We're partnering with an ambitious, high-growth luxury fashion and eCommerce group that is investing heavily in the next stage of its growth. At the heart of the business is a membership-led digital platform with a growing customer base, rich behavioural data and significant plans across the wider group. As the portfo…",[],0
5867236624,Senior Data Analyst,CSC,"Poplar, East London",UK,Poplar,IT Jobs,it-jobs,permanent,full_time,68884.09,68884.09,1,2026-09-02 17:04:57+00:00,2026,2026-09,"Description Job Title: Senior Data Analyst Location: Canary Wharf, London Business Unit: Global Financial Services (GFS) Vacancy type: Permanent Working Hours: 9am-5.30pm GMT. Hybrid with 3 days onsite. The Position The Senior Data Analyst within CSC Global Financial Services (GFS)'s Insights team will own the delivery of analytics solutions that drive strategic decision-making across the business. This is a hands-on, high-impact role requiring expertise in BI platforms, SQL - combined with the…",https://www.adzuna.co.uk/jobs/details/5867236624?utm_medium=api&utm_source=5ec7ac9c,"Senior Data Analyst. Description Job Title: Senior Data Analyst Location: Canary Wharf, London Business Unit: Global Financial Services (GFS) Vacancy type: Permanent Working Hours: 9am-5.30pm GMT. Hybrid with 3 days onsite. The Position The Senior Data Analyst within CSC Global Financial Services (GFS)'s Insights team will own the delivery of analytics solutions that drive strategic decision-making across the business. This is a hands-on, high-impact role requiring expertise in BI platforms, SQL - combined with the…","['bi', 'sql']",2
5855683693,Senior Data Analyst,SF Partners,"London, UK",UK,London,IT Jobs,it-jobs,unknown,unknown,45127.19,45127.19,1,2026-08-25 19:37:34+00:00,2026,2026-08,"Your New Company Your new organisation is a Private Equity backed research and advisory firm based in the UK. They are looking to hire a Senior Data Analyst to join an existing team as they continue to grow the business. Responsibilities In this role you will be responsible for utilising AI tools to effectively analyse datasets and work flows, and use this to provide valuable, commercial insights to the executive team. The role will include some dashboard management & creation, but far more imp…",https://www.adzuna.co.uk/jobs/land/ad/5855683693?se=PO8C13Wv8RGeX5IuMnKGeQ&utm_medium=api&utm_source=5ec7ac9c&v=CBD01F50E882317CDA3E742B4928DE358B1D4B0C,"Senior Data Analyst. Your New Company Your new organisation is a Private Equity backed research and advisory firm based in the UK. They are looking to hire a Senior Data Analyst to join an existing team as they continue to grow the business. Responsibilities In this role you will be responsible for utilising AI tools to effectively analyse datasets and work flows, and use this to provide valuable, commercial insights to the executive team. The role will include some dashboard management & creation, but far more imp…",[],0
5848125734,Senior Data Analyst,SF Partners,"Farringdon, Central London",UK,Farringdon,IT Jobs,it-jobs,unknown,full_time,70000.0,75000.0,0,2026-08-19 12:55:09+00:00,2026,2026-08,"Your New Company Your new organisation is a Private Equity backed research and advisory firm based in the UK. They are looking to hire a Senior Data Analyst to join an existing team as they continue to grow the business. Responsibilities In this role you will be responsible for utilising AI tools to effectively analyse datasets and work flows, and use this to provide valuable, commercial insights to the executive team. The role will include some dashboard management & creation, but far more imp…",https://www.adzuna.co.uk/jobs/details/5848125734?utm_medium=api&utm_source=5ec7ac9c,"Senior Data Analyst. Your New Company Your new organisation is a Private Equity backed research and advisory firm based in the UK. They are looking to hire a Senior Data Analyst to join an existing team as they continue to grow the business. Responsibilities In this role you will be responsible for utilising AI tools to effectively analyse datasets and work flows, and use this to provide valuable, commercial insights to the executive team. The role will include some dashboard management & creation, but far more imp…",[],0
5839328938,Senior Data Analyst,Brook Green Supply,"Hammersmith, West London",UK,Hammersmith,IT Jobs,it-jobs,permanent,full_time,45907.36,45907.36,1,2026-08-13 04:01:12+00:00,2026,2026-08,"The Role: Brook Green Supply (BGS) is a leading independent B2B gas and electricity supplier, delivering tailored energy supply and Net-Zero solutions to industrial and commercial consumers. As a Senior Data Analyst, you will use advanced SQL and analytical skills to extract, transform and interpret data from large relational databases. You will design intuitive dashboards that turn complex data into clear, actionable insight, helping the business understand performance, identify trends, spot r…",https://www.adzuna.co.uk/jobs/details/5839328938?utm_medium=api&utm_source=5ec7ac9c,"Senior Data Analyst. The Role: Brook Green Supply (BGS) is a leading independent B2B gas and electricity supplier, delivering tailored energy supply and Net-Zero solutions to industrial and commercial consumers. As a Senior Data Analyst, you will use advanced SQL and analytical skills to extract, transform and interpret data from large relational databases. You will design intuitive dashboards that turn complex data into clear, actionable insight, helping the business understand performance, identify trends, spot r…","['r', 'sql']",2
5869157666,BDM Data Analyst,Linklaters,"London, UK",UK,London,IT Jobs,it-jobs,contract,unknown,37884.68,37884.68,1,2026-09-03 16:42:18+00:00,2026,2026-09,"About us: Linklaters is a global law firm, providing legal services in 20 countries and through 30 offices. Linklaters is a people business. Being best in class in the eyes of our clients means that our people must be exceptional. We look not only for brilliant minds, but for people who will thrive in our environment: people who love working collaboratively and demonstrate the innovative, efficient, agile, entrepreneurial, and responsible mind-set we aim to bring to every interaction. Ours is a…",https://www.adzuna.co.uk/jobs/details/5869157666?utm_medium=api&utm_source=5ec7ac9c,"BDM Data Analyst. About us: Linklaters is a global law firm, providing legal services in 20 countries and through 30 offices. Linklaters is a people business. Being best in class in the eyes of our clients means that our people must be exceptional. We look not only for brilliant minds, but for people who will thrive in our environment: people who love working collaboratively and demonstrate the innovative, efficient, agile, entrepreneurial, and responsible mind-set we aim to bring to every interaction. Ours is a…",[],0
5636201055,Data Analyst III,Apex Group,"London, UK",UK,London,IT Jobs,it-jobs,permanent,full_time,57897.95,57897.95,1,2026-02-19 17:22:58+00:00,2026,2026-02,"The Apex Group was established in Bermuda in 2003 and is now one of the world’s largest fund administration and middle office solutions providers. Our business is unique in its ability to reach globally, service locally and provide cross-jurisdictional services. With our clients at the heart of everything we do, our hard-working team has successfully delivered on an unprecedented growth and transformation journey, and we are now represented by over circa 13,000 employees across 112 offices worl…",https://www.adzuna.co.uk/jobs/details/5636201055?utm_medium=api&utm_source=5ec7ac9c,"Data Analyst III. The Apex Group was established in Bermuda in 2003 and is now one of the world’s largest fund administration and middle office solutions providers. Our business is unique in its ability to reach globally, service locally and provide cross-jurisdictional services. With our clients at the heart of everything we do, our hard-working team has successfully delivered on an unprecedented growth and transformation journey, and we are now represented by over circa 13,000 employees across 112 offices worl…",[],0
5849948076,Marketing Data Analyst,Cafeyn,"Waterloo, South East London",UK,Waterloo,"PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,unknown,unknown,41811.09,41811.09,1,2026-08-20 21:59:33+00:00,2026,2026-08,"Join Readly! Readly was built on a simple but powerful idea: that curious people should never have to choose between the publications they love and the ones they haven't discovered yet. One subscription. Thousands of titles. Journalism, culture, lifestyle, science, sport, and ideas from around the world, available on any screen, at any moment. Readly is now part of Cafeyn Group. With the acquisition of Readly's non-Nordic operations, Cafeyn further strengthens its position as the European leade…",https://www.adzuna.co.uk/jobs/details/5849948076?utm_medium=api&utm_source=5ec7ac9c,"Marketing Data Analyst. Join Readly! Readly was built on a simple but powerful idea: that curious people should never have to choose between the publications they love and the ones they haven't discovered yet. One subscription. Thousands of titles. Journalism, culture, lifestyle, science, sport, and ideas from around the world, available on any screen, at any moment. Readly is now part of Cafeyn Group. With the acquisition of Readly's non-Nordic operations, Cafeyn further strengthens its position as the European leade…",[],0
5873157161,Audience Data Analyst,Royal Ballet & Opera,"Covent Garden, Central London",UK,Covent Garden,IT Jobs,it-jobs,unknown,unknown,46088.36,46088.36,1,2026-09-06 16:32:12+00:00,2026,2026-09,"We are seeking to recruit an Audience Data Analyst to join our Analytics and Insight Team as we enter a new and exciting season of ballet and opera programming. This role will focus on delivering high-quality data analysis, ensuring that we continue to develop a holistic and evolving image of RBO audiences and sales. The postholder will provide clear, actionable insights to stakeholders across the organisation, enabling them to make strategic, evidence-based decisions. The ideal candidate will …",https://www.adzuna.co.uk/jobs/details/5873157161?utm_medium=api&utm_source=5ec7ac9c,"Audience Data Analyst. We are seeking to recruit an Audience Data Analyst to join our Analytics and Insight Team as we enter a new and exciting season of ballet and opera programming. This role will focus on delivering high-quality data analysis, ensuring that we continue to develop a holistic and evolving image of RBO audiences and sales. The postholder will provide clear, actionable insights to stakeholders across the organisation, enabling them to make strategic, evidence-based decisions. The ideal candidate will …",['data analysis'],1
5873698285,Data Analyst (DA),Next-Link,"London, UK",UK,London,IT Jobs,it-jobs,contract,part_time,66874.68,66874.68,1,2026-09-07 04:48:55+00:00,2026,2026-09,"Role Overview Nextlink is seeking a highly skilled and experienced Data Analyst to join our team. The ideal candidate will possess strong expertise in SQL, Google BigQuery, data modeling, GIS data analysis, and telecommunications domain knowledge . This role requires a self-driven professional who can perform complex analytical investigations, design semantic data models, develop business intelligence dashboards, and work closely with stakeholders to deliver actionable insights that support str…",https://www.adzuna.co.uk/jobs/details/5873698285?utm_medium=api&utm_source=5ec7ac9c,"Data Analyst (DA). Role Overview Nextlink is seeking a highly skilled and experienced Data Analyst to join our team. The ideal candidate will possess strong expertise in SQL, Google BigQuery, data modeling, GIS data analysis, and telecommunications domain knowledge . This role requires a self-driven professional who can perform complex analytical investigations, design semantic data models, develop business intelligence dashboards, and work closely with stakeholders to deliver actionable insights that support str…","['business intelligence', 'data analysis', 'sql']",3
5836848087,Data Analyst - Pitstops,Relay Technologies,"London, UK",UK,London,IT Jobs,it-jobs,unknown,full_time,50572.32,50572.32,1,2026-08-11 16:30:01+00:00,2026,2026-08,"Relay is fundamentally reshaping how goods move in an online era. Backed by Europe’s largest-ever logistics Series A ($35M), led by deep-tech investors Plural (whose portfolio spans fusion energy and space exploration), Relay is scaling faster than 99.98% of venture-backed startups. We're assembling the most talent-dense team the logistics industry has ever seen Relay’s Mission is to free commerce from friction . Today, high delivery costs act as a hidden tax on e-commerce, quietly shaping what…",https://www.adzuna.co.uk/jobs/details/5836848087?utm_medium=api&utm_source=5ec7ac9c,"Data Analyst - Pitstops. Relay is fundamentally reshaping how goods move in an online era. Backed by Europe’s largest-ever logistics Series A ($35M), led by deep-tech investors Plural (whose portfolio spans fusion energy and space exploration), Relay is scaling faster than 99.98% of venture-backed startups. We're assembling the most talent-dense team the logistics industry has ever seen Relay’s Mission is to free commerce from friction . Today, high delivery costs act as a hidden tax on e-commerce, quietly shaping what…",[],0
5737593577,Senior Data Analyst,Betway Group,"St Pancras, Central London",UK,St Pancras,IT Jobs,it-jobs,unknown,full_time,50482.02,50482.02,1,2026-05-22 13:24:43+00:00,2026,2026-05,"On average it takes 5 minutes to apply for this role. Kick-start your career in the online gaming world and experience the very latest in technology and innovation. Do you see yourself as one of those “out-of-the-box thinkers”, “Technical masterminds”, “Outstanding creatives”, or “Mind-boggling number crunchers”? If so, we want to welcome you to the Betway family and celebrate what makes you unique! Our global customer base is exploding and we need your skills to support us on this exciting jou…",https://www.adzuna.co.uk/jobs/details/5737593577?utm_medium=api&utm_source=5ec7ac9c,"Senior Data Analyst. On average it takes 5 minutes to apply for this role. Kick-start your career in the online gaming world and experience the very latest in technology and innovation. Do you see yourself as one of those “out-of-the-box thinkers”, “Technical masterminds”, “Outstanding creatives”, or “Mind-boggling number crunchers”? If so, we want to welcome you to the Betway family and celebrate what makes you unique! Our global customer base is exploding and we need your skills to support us on this exciting jou…",[],0
5801723277,Senior Data Analyst,Tabeo,"London, UK",UK,London,IT Jobs,it-jobs,unknown,unknown,68649.71,68649.71,1,2026-07-15 22:48:35+00:00,2026,2026-07,"Our mission is to become the financial and revenue operating system for primary care practices . We help dental and veterinary clinics manage how money flows into the practice - from patient access, to payments, memberships, financing, insurance, and reporting - in one coherent system. Rather than treating payments, plans, and finance as separate tools, we combine them into a single operating layer that reflects how practices actually run their business. There are three structural shifts reshap…",https://www.adzuna.co.uk/jobs/details/5801723277?utm_medium=api&utm_source=5ec7ac9c,"Senior Data Analyst. Our mission is to become the financial and revenue operating system for primary care practices . We help dental and veterinary clinics manage how money flows into the practice - from patient access, to payments, memberships, financing, insurance, and reporting - in one coherent system. Rather than treating payments, plans, and finance as separate tools, we combine them into a single operating layer that reflects how practices actually run their business. There are three structural shifts reshap…",[],0
5766839721,Senior Data Analyst,Soho House,"London, UK",UK,London,IT Jobs,it-jobs,unknown,part_time,2600.0,2600.0,0,2026-06-17 15:15:27+00:00,2026,2026-06,"The Role We are looking for a commercially-minded and strategic Data Analyst to join our growing Data & Analytics team at Soho House. This role is deeply embedded in both the day-to-day commercial trading operations and the strategic planning side of the business. You’ll partner closely with our FP&A team, supporting business leaders with insight on how our markets are performing, how members are behaving, and helping drive decisions on growth strategy from investment choices to location expans…",https://www.adzuna.co.uk/jobs/details/5766839721?utm_medium=api&utm_source=5ec7ac9c,"Senior Data Analyst. The Role We are looking for a commercially-minded and strategic Data Analyst to join our growing Data & Analytics team at Soho House. This role is deeply embedded in both the day-to-day commercial trading operations and the strategic planning side of the business. You’ll partner closely with our FP&A team, supporting business leaders with insight on how our markets are performing, how members are behaving, and helping drive decisions on growth strategy from investment choices to location expans…",[],0
5827112864,Graduate Data Analyst,Permax Recruitment Limited,"West London, London",UK,West London,Graduate Jobs,graduate-jobs,unknown,unknown,65000.0,65000.0,0,2026-08-04 00:54:45+00:00,2026,2026-08,"We're looking for a Data Analyst who thinks like a researcher: someone who can structure messy problems, build analyses that hold up, and explain them to people who don't speak in code. We care more about how you think than about a specific pedigree, and we especially value people who apply ideas from one field to solve problems in another. What You'll Be Doing ? Problem Framing: tackling complex problems with little description or supporting information and shaping them into clear research que…",https://www.adzuna.co.uk/jobs/details/5827112864?utm_medium=api&utm_source=5ec7ac9c,"Graduate Data Analyst. We're looking for a Data Analyst who thinks like a researcher: someone who can structure messy problems, build analyses that hold up, and explain them to people who don't speak in code. We care more about how you think than about a specific pedigree, and we especially value people who apply ideas from one field to solve problems in another. What You'll Be Doing ? Problem Framing: tackling complex problems with little description or supporting information and shaping them into clear research que…",[],0
5814771709,Senior Data Analyst,iProov,"London, UK",UK,London,IT Jobs,it-jobs,unknown,unknown,41288.12,41288.12,1,2026-07-25 02:36:26+00:00,2026,2026-07,"Senior Data Analyst About iProov iProov provides science-based biometric solutions that enable the world’s most security-conscious organizations to streamline secure remote onboarding and authentication for digital and physical access. Our award-winning liveness technology and iSOC offer unmatched resilience against deepfakes and generative AI threats while ensuring effortless, scalable user experiences. Trusted by leading governments and enterprises, including the U.S. Department of Homeland S…",https://www.adzuna.co.uk/jobs/details/5814771709?utm_medium=api&utm_source=5ec7ac9c,"Senior Data Analyst. Senior Data Analyst About iProov iProov provides science-based biometric solutions that enable the world’s most security-conscious organizations to streamline secure remote onboarding and authentication for digital and physical access. Our award-winning liveness technology and iSOC offer unmatched resilience against deepfakes and generative AI threats while ensuring effortless, scalable user experiences. Trusted by leading governments and enterprises, including the U.S. Department of Homeland S…",[],0
5869208889,Senior Data Analyst,Viber,"Bankside, South East London",UK,Bankside,IT Jobs,it-jobs,unknown,unknown,59136.48,59136.48,1,2026-09-03 16:57:55+00:00,2026,2026-09,"Rakuten Viber is one of the most popular and downloaded apps in the world. Working with us means influencing hundreds of millions of users and shaping the journey toward becoming a true super-app. Our mission is to make people’s lives easier by enabling meaningful connections — from special moments with friends and family, to building businesses and pursuing passions. We’re looking for a Senior Data Analyst who combines strong technical skills with a strategic mindset and curiosity for how data…",https://www.adzuna.co.uk/jobs/details/5869208889?utm_medium=api&utm_source=5ec7ac9c,"Senior Data Analyst. Rakuten Viber is one of the most popular and downloaded apps in the world. Working with us means influencing hundreds of millions of users and shaping the journey toward becoming a true super-app. Our mission is to make people’s lives easier by enabling meaningful connections — from special moments with friends and family, to building businesses and pursuing passions. We’re looking for a Senior Data Analyst who combines strong technical skills with a strategic mindset and curiosity for how data…",[],0
5839328974,Data Analyst - FinCrime,Zepz,"Liverpool Street, Central London",UK,Liverpool Street,IT Jobs,it-jobs,permanent,full_time,62993.51,62993.51,1,2026-08-13 04:01:12+00:00,2026,2026-08,"Data Analyst - FinCrime Join Zepz: Breaking Down Borders, Together Our Meaningful Mission At Zepz, we're all about breaking down barriers for our customers and our teammates. Our purpose is deeply personal, we provide a lifeline and deliver opportunities to cross-border communities that need it most through cutting edge finance and tech. Zepz is the power behind WorldRemit and Sendwave , driven by the mission to celebrate the incredible impact migrants have, both at home and abroad. We're not j…",https://www.adzuna.co.uk/jobs/details/5839328974?utm_medium=api&utm_source=5ec7ac9c,"Data Analyst - FinCrime. Data Analyst - FinCrime Join Zepz: Breaking Down Borders, Together Our Meaningful Mission At Zepz, we're all about breaking down barriers for our customers and our teammates. Our purpose is deeply personal, we provide a lifeline and deliver opportunities to cross-border communities that need it most through cutting edge finance and tech. Zepz is the power behind WorldRemit and Sendwave , driven by the mission to celebrate the incredible impact migrants have, both at home and abroad. We're not j…",[],0
5852579793,Lead Data Analyst,YouLend,"Holborn, Central London",UK,Holborn,IT Jobs,it-jobs,unknown,full_time,60865.88,60865.88,1,2026-08-22 16:20:43+00:00,2026,2026-08,"We're looking for a Lead Data Analyst to build and own the central view of company performance, proactively identify shifts and find strategic opportunities to improve growth, profitability and efficiency. We're looking for someone who is highly curious with a bias to action, combining strong technical skills with excellent communication and business sense. Key Responsibilities Work with stakeholders across the business to build out central company-level monitoring that drives decisions. Define…",https://www.adzuna.co.uk/jobs/details/5852579793?utm_medium=api&utm_source=5ec7ac9c,"Lead Data Analyst. We're looking for a Lead Data Analyst to build and own the central view of company performance, proactively identify shifts and find strategic opportunities to improve growth, profitability and efficiency. We're looking for someone who is highly curious with a bias to action, combining strong technical skills with excellent communication and business sense. Key Responsibilities Work with stakeholders across the business to build out central company-level monitoring that drives decisions. Define…",[],0
5856999989,Enterprise Data Analyst,Salary Finance,"London, UK",UK,London,Accounting & Finance Jobs,accounting-finance-jobs,unknown,unknown,60284.5,60284.5,1,2026-08-26 16:37:23+00:00,2026,2026-08,"About Salary Finance Working with employers, we provide a financial wellbeing platform as an employee benefit, helping employees to understand their money better, get out of debt faster and save for their future. We already have a reach of over 4,000,000 employees through our relationships with over 600 of the biggest companies in the UK. By improving employee financial wellbeing, we have a very real and meaningful impact on people’s lives. We remove the stress and worry associated with financi…",https://www.adzuna.co.uk/jobs/details/5856999989?utm_medium=api&utm_source=5ec7ac9c,"Enterprise Data Analyst. About Salary Finance Working with employers, we provide a financial wellbeing platform as an employee benefit, helping employees to understand their money better, get out of debt faster and save for their future. We already have a reach of over 4,000,000 employees through our relationships with over 600 of the biggest companies in the UK. By improving employee financial wellbeing, we have a very real and meaningful impact on people’s lives. We remove the stress and worry associated with financi…",[],0
5829339050,Data Analyst - Fraud,Moniepoint,"London, UK",UK,London,IT Jobs,it-jobs,unknown,unknown,54986.9,54986.9,1,2026-08-05 17:51:31+00:00,2026,2026-08,"Who We Are Moniepoint Inc. is Africa’s all-in-one financial platform, helping 20 million businesses and individuals access seamless payments, banking, credit, cross-border, and business management tools each month. As Nigeria’s largest merchant acquirer, we power most of the country’s point-of-sale (POS) transactions. Through our subsidiaries, Moniepoint Inc. processes over $250 billion in digital payment transaction value annually. Curious about what makes Moniepoint an incredible place to wor…",https://www.adzuna.co.uk/jobs/details/5829339050?utm_medium=api&utm_source=5ec7ac9c,"Data Analyst - Fraud. Who We Are Moniepoint Inc. is Africa’s all-in-one financial platform, helping 20 million businesses and individuals access seamless payments, banking, credit, cross-border, and business management tools each month. As Nigeria’s largest merchant acquirer, we power most of the country’s point-of-sale (POS) transactions. Through our subsidiaries, Moniepoint Inc. processes over $250 billion in digital payment transaction value annually. Curious about what makes Moniepoint an incredible place to wor…",[],0
